person  ,year  ,statecode  ,race  ,gender  ,age  ,Education  ,Food  ,Beauty  ,Health
396,2020,13,Asian  ,Male  ,18,578.3,533.1,49.04,233.75
397,2020,13,Asian  ,Male  ,18,448.4,542.6,41.49,233
398,2020,13,Asian  ,Male  ,17,504.1,516.2,48.51,268.15
399,2020,13,Asian  ,Male  ,18,443.7,336.9,52.77,235.25
400,2020,13,Asian  ,Female  ,24,369.1,489.4,46.96,217.2
401,2020,13,Asian  ,Male  ,22,570.4,545.3,52.72,228.45
402,2020,13,Asian  ,Male  ,18,438.2,514.1,40.57,227.2
403,2020,13,White  ,Female  ,18,419.6,401.2,35.45,201.9
404,2020,13,Asian  ,Female  ,17,401,533.5,51.56,232.65
405,2020,13,Asian  ,Female  ,20,396.2,497.4,43.88,169.25
406,2020,13,Asian  ,Female  ,20,438.2,529.3,49.66,225
407,2020,13,Black  ,Female  ,18,593.2,592.2,59.89,291.6
408,2020,13,Asian  ,Female  ,18,488.6,531.7,55.55,234.95
409,2020,13,Asian  ,Male  ,17,502.8,518.7,51.84,252.1
410,2020,13,Asian  ,Male  ,22,421.1,465.8,48.35,197.5
411,2020,13,Asian  ,Male  ,18,654.1,524,54.67,228.7
412,2020,13,Asian  ,Male  ,17,582.1,497.6,47.53,250.15
413,2020,13,Asian  ,Female  ,19,457.2,464.2,46.43,236.45
414,2020,13,Asian  ,Male  ,21,576.2,539.4,48.46,245.3
415,2020,13,Asian  ,Female  ,18,522.1,505.5,46.12,220.65
416,2020,13,Asian  ,Female  ,16,596.6,584.6,55.09,316
417,2020,13,Asian  ,Female  ,21,466.5,508.5,39.21,214.55
418,2020,13,Asian  ,Male  ,21,490.5,528,51.38,269.35
419,2020,13,Asian  ,Female  ,24,415.4,530.9,54,242.35
420,2020,13,Asian  ,Female  ,16,417.2,397.2,42.07,181.55
421,2020,13,Asian  ,Female  ,18,484.2,465.6,45.67,200.2
422,2020,13,Asian  ,Female  ,17,444.1,329.8,40,196.9
423,2020,13,Asian  ,Female  ,18,404.3,516.4,50.12,251.2
424,2020,13,Asian  ,Female  ,18,385.9,407.1,38.43,207.85
425,2020,13,Asian  ,Male  ,18,381.1,445.9,37.25,238.9
426,2020,13,Asian  ,Female  ,20,391.5,428.9,34.94,169.05
427,2020,13,Asian  ,Male  ,19,477.8,477.2,50.84,276.85
428,2020,13,Asian  ,Male  ,19,467.9,359.9,42.42,204.35
429,2020,13,Asian  ,Female  ,18,425,470.4,38.19,195.2
430,2020,13,Asian  ,Male  ,20,420.9,387.5,36.57,216.1
431,2020,13,Asian  ,Female  ,23,458.6,441.6,37.97,190.15
432,2020,13,Asian  ,Female  ,17,441.1,517.2,45.74,222.35
433,2020,13,Asian  ,Female  ,19,381.2,370.6,41.82,207.25
434,2020,13,Asian  ,Female  ,18,538.8,449.7,57.67,228.7
435,2020,13,Asian  ,Female  ,20,406.1,550,52.01,247.5
436,2020,13,Asian  ,Male  ,20,519.9,434,37.61,183.9
437,2020,13,Asian  ,Female  ,16,440.4,543.8,52.48,252.45
438,2020,13,White  ,Male  ,19,385.9,428.6,44.71,209.75
439,2020,13,Asian  ,Male  ,16,553.5,476.6,50.99,231.2
440,2020,13,Asian  ,Female  ,16,468.5,540.8,55,251.6
441,2020,13,Black  ,Male  ,17,386.2,478.8,43.82,239.95
442,2020,13,Asian  ,Female  ,18,460.4,507.3,53.34,210.65
443,2020,13,Asian  ,Female  ,16,418.3,433.8,51.85,239.45
444,2020,13,Asian  ,Male  ,23,535.5,458.3,53.4,214.4
445,2020,13,Asian  ,Male  ,21,415,471.5,61.22,223.6
446,2020,13,Asian  ,Female  ,17,427.4,497.4,46.33,206.65
447,2020,13,Asian  ,Male  ,16,499.1,517.3,54.09,260.4
448,2020,13,Asian  ,Female  ,17,404.6,500.1,49.5,180.3
449,2020,13,White  ,Male  ,16,677.4,615.8,67.56,345.5
450,2020,13,Asian  ,Male  ,16,568.5,432.5,55.18,238.55
451,2020,13,Asian  ,Male  ,16,596.3,538.6,54.79,240.85
452,2020,13,White  ,Female  ,18,607,603.6,72.12,335.65
453,2020,13,Asian  ,Male  ,18,510,512,54.06,218.5
454,2020,13,Asian  ,Female  ,16,385.7,502.5,42.14,239.45
455,2020,13,Asian  ,Male  ,16,494.8,440.8,52.93,246.95
456,2020,13,Asian  ,Female  ,19,375.6,472,47.14,217.95
457,2020,13,Asian  ,Female  ,16,387.3,428.8,47.83,203.35
458,2020,13,Black  ,Male  ,20,453.5,468.5,35.09,216.45
459,2020,13,Asian  ,Female  ,16,406.4,413.1,38.6,240.6
460,2020,13,Asian  ,Female  ,16,453.7,589.4,52.8,248.4
461,2020,13,White  ,Female  ,17,695.4,639.6,73.1,324.3
462,2020,13,White  ,Female  ,19,673.7,596.3,74.77,325.2
463,2020,13,Asian  ,Female  ,18,732.1,560.1,56.26,275.5
464,2020,13,Asian  ,Male  ,23,511,572.1,51.58,296.3
465,2020,13,Asian  ,Male  ,17,534.4,484.7,51.54,208.2
466,2020,13,Asian  ,Female  ,16,474.8,490.6,53.01,213.6
467,2020,13,White  ,Female  ,17,532.1,514,54.69,203.6
468,2020,13,Asian  ,Male  ,17,391.7,385.7,43.39,256.15
469,2020,13,Asian  ,Female  ,17,491.9,513.3,48.5,229.05
470,2020,13,Asian  ,Male  ,17,360.9,500.1,51.9,200.05
471,2020,13,Asian  ,Male  ,16,397.6,468.5,50.36,243.05
472,2020,13,Asian  ,Male  ,18,377.3,404,38.37,208
473,2020,13,Asian  ,Female  ,20,413.6,416.9,45.28,201.2
474,2020,13,Asian  ,Female  ,17,447.4,430.9,39.66,201.7
475,2020,13,Asian  ,Female  ,21,396.2,395.2,46.71,196.15
476,2020,13,Asian  ,Female  ,22,476.4,509.7,47.81,235.75
477,2020,13,Asian  ,Male  ,16,347.1,348.1,42.69,212.7
478,2020,13,White  ,Male  ,19,400.6,473.4,54.77,219.8
479,2020,13,Asian  ,Female  ,16,412.2,443.4,43.5,215.4
480,2020,13,Asian  ,Male  ,18,498.6,416.9,43.94,192.5
481,2020,13,Asian  ,Male  ,19,536.3,406.4,46.06,233.2
482,2020,13,Black  ,Male  ,16,493.7,522.3,58.5,257.3
483,2020,13,Asian  ,Male  ,18,552.5,462,34.37,167.4
484,2020,13,Asian  ,Male  ,16,507.4,496.5,55.45,261.35
485,2020,13,HispLatinos  ,Female  ,16,415,386.6,42.56,253
486,2020,13,Asian  ,Male  ,17,532.7,480.7,55.08,266.7
487,2020,13,Asian  ,Female  ,19,543.1,563,56.75,243.6
488,2020,13,Asian  ,Male  ,19,611.6,573.4,47.3,284.75
489,2020,13,Asian  ,Male  ,18,631.1,569.5,58.79,263.7
490,2020,13,Asian  ,Female  ,18,424.8,542,58,224.95
491,2020,13,Asian  ,Male  ,16,489.7,641.4,69.94,281.3
492,2020,13,Asian  ,Female  ,22,430.6,462.3,43.8,244.55
493,2020,13,Asian  ,Female  ,23,391,472.7,45.48,228
494,2020,13,Asian  ,Male  ,24,534.8,572.8,57.44,212.7
495,2020,13,Native  ,Female  ,16,404.3,418.2,40.18,170.25
496,2020,13,Black  ,Female  ,17,418.7,512,56.51,262.35
497,2020,13,Asian  ,Female  ,17,386.3,529.5,53.13,209.65
498,2020,13,White  ,Female  ,17,500.3,522.2,54.64,266.25
499,2020,13,Asian  ,Male  ,22,451.2,491.1,55.21,235.9
500,2020,13,White  ,Female  ,17,595.6,617.8,61.46,246.5
501,2020,13,Asian  ,Female  ,16,505.3,442.9,46.4,238.6
502,2020,13,Asian  ,Male  ,19,579.6,494.6,39.73,199.6
503,2020,13,White  ,Female  ,17,607.5,474.7,58.02,298.55
504,2020,13,White  ,Female  ,17,412.2,469.4,54.3,231.95
505,2020,13,Asian  ,Female  ,19,499.8,523.9,54.52,246.8
506,2020,13,Asian  ,Female  ,16,418.7,428.4,45.42,228.7
507,2020,13,Asian  ,Male  ,19,467.8,470.2,43.58,238.3
508,2020,13,Asian  ,Female  ,21,449.6,493.1,48.54,212.5
509,2020,13,Asian  ,Female  ,18,570.5,476.4,52.56,240.8
510,2020,13,Asian  ,Male  ,16,542.6,492.4,51.03,238.85
511,2020,13,Asian  ,Male  ,18,389.4,402.5,38.24,219.8
512,2020,13,White  ,Female  ,16,677,595.4,68.54,320.35
513,2020,13,Asian  ,Female  ,17,409.9,471.4,45.12,212.2
514,2020,13,Asian  ,Female  ,16,414.5,454.9,49.49,212.65
515,2020,13,Asian  ,Male  ,16,507.7,543.9,55.11,266.5
516,2020,13,Black  ,Female  ,18,382,351.5,42.93,175.3
517,2020,13,Asian  ,Female  ,16,461.7,502.6,47.83,265
518,2020,13,Asian  ,Female  ,20,498.5,547.2,50.4,238.25
519,2020,13,Asian  ,Female  ,17,457.3,358.8,44.33,220.8
520,2020,13,Asian  ,Male  ,16,657.1,567.7,55.32,267
521,2020,13,White  ,Female  ,16,479.1,639.3,66.22,281.2
522,2020,13,Asian  ,Male  ,18,583.4,483.7,53.04,254.85
523,2020,13,Asian  ,Female  ,16,478.7,437.8,47.2,178.95
524,2020,13,Asian  ,Female  ,23,432.4,541,34.55,249.85
525,2020,13,White  ,Male  ,17,498.7,536.1,48.79,171.3
526,2020,13,Asian  ,Male  ,18,576.2,410.2,47.68,211.1
527,2020,13,White  ,Female  ,18,585,600,59.35,267.05
528,2020,13,Asian  ,Female  ,24,366,534.7,48.57,253.6
529,2020,13,Asian  ,Female  ,19,704.6,589.9,52.89,211.7
530,2020,13,Asian  ,Female  ,18,396.1,560.6,57.81,224.6
531,2020,13,White  ,Male  ,19,478.8,379.1,42.32,209.8
532,2020,13,Asian  ,Male  ,18,477.3,522.8,44.56,237.45
533,2020,13,Asian  ,Male  ,18,476.2,538,47.95,227.7
534,2020,13,Asian  ,Female  ,16,622.1,570.6,48.22,286.6
535,2020,13,Asian  ,Female  ,18,489.9,510.4,52.15,225.75
536,2020,13,Non  ,Female  ,18,486.3,454.3,52.63,215
537,2020,13,Asian  ,Female  ,16,671.7,405.5,65.11,303.85
538,2020,13,White  ,Female  ,17,565.2,597.8,59.82,309.65
539,2020,13,Asian  ,Male  ,16,429.6,514.8,53.75,202.65
540,2020,13,White  ,Female  ,16,491.4,476.8,45.08,225.7
541,2020,13,Asian  ,Female  ,22,493.7,558.3,61.38,264.95
542,2020,13,Asian  ,Female  ,20,362.7,410.6,39.35,190.35
543,2020,13,Asian  ,Female  ,20,841.7,682.5,73.58,363.1
544,2020,13,Asian  ,Male  ,16,647.5,466.4,56.81,280.9
545,2020,13,Asian  ,Male  ,18,573.9,417.7,37.08,214.25
546,2020,13,White  ,Male  ,20,698.3,639.9,68.88,288.2
547,2020,13,White  ,Female  ,18,473.9,552.7,53.47,279.5
548,2020,13,Asian  ,Female  ,16,383.7,499.8,58.66,229.75
549,2020,13,Asian  ,Female  ,18,424.5,550.9,55.92,229.25
550,2020,13,Asian  ,Female  ,17,395.8,450.6,40.3,173.3
551,2020,13,Asian  ,Male  ,20,481.1,548.6,52.13,222.6
552,2020,13,Black  ,Male  ,17,470.3,450.4,45.12,215.75
553,2020,13,Asian  ,Male  ,21,442.6,520.7,57.01,253.05
554,2020,13,Asian  ,Female  ,18,416.6,339,33.64,196.05
555,2020,13,White  ,Female  ,17,441.4,481.7,48.97,237
556,2020,13,White  ,Male  ,16,577.7,563.4,55.66,271.65
557,2020,13,Asian  ,Female  ,16,601.5,532.9,37.9,247.55
558,2020,13,HispLatinos  ,Male  ,17,505.6,481.7,40.35,246.8
559,2020,13,Asian  ,Female  ,16,370.6,499.6,50.9,245.55
560,2020,13,Asian  ,Male  ,16,548.2,542.9,56.27,190.5
561,2020,13,Asian  ,Female  ,18,463,570,53.03,248.8
562,2020,13,Black  ,Male  ,19,594.2,515.3,51.44,276.55
563,2020,13,Black  ,Female  ,23,470.3,451.6,46.4,218.05
564,2020,13,Black  ,Male  ,16,411.4,440,39.51,238.25
565,2020,13,HispLatinos  ,Female  ,22,457.2,541.7,50.25,182.3
566,2020,13,Asian  ,Female  ,16,582.6,520.9,53.2,252.55
567,2020,13,Native  ,Female  ,18,427.9,534.6,62.09,217.4
568,2020,13,Black  ,Male  ,17,467,457.3,49.05,227.95
569,2020,13,Non  ,Female  ,22,423.5,583.6,58.93,263.45
570,2020,13,Black  ,Male  ,20,574.1,543,63.45,189.3
571,2020,13,Asian  ,Female  ,16,397.7,462.3,44.57,227.25
572,2020,13,White  ,Male  ,19,386.4,461.2,53.29,237.8
573,2020,13,White  ,Female  ,19,448.9,475.9,44.69,212.95
574,2020,13,Black  ,Male  ,16,575.3,459.2,51.6,230.55
575,2020,13,Asian  ,Female  ,16,402.3,462.3,38.06,209.3
576,2020,13,Asian  ,Male  ,23,435.2,450,45.92,194.75
577,2020,13,White  ,Female  ,16,547.2,496.5,56.47,267.85
578,2020,13,Non  ,Male  ,24,451.1,497.2,42.94,228.95
579,2020,13,Asian  ,Female  ,22,471.2,491.6,42.79,236.5
580,2020,13,White  ,Male  ,16,472,425,42.39,187.1
581,2020,13,White  ,Male  ,24,464.7,408,45.53,174.15
582,2020,13,Asian  ,Female  ,18,455.7,467.5,40,180.25
583,2020,13,White  ,Male  ,16,646.1,499.9,59.03,305.05
584,2020,13,Asian  ,Female  ,18,402.1,535.9,51.68,261.9
585,2020,13,Asian  ,Female  ,18,440.4,314.6,44.55,205.1
586,2020,13,Asian  ,Female  ,20,511,486.3,49.28,225.45
587,2020,13,HispLatinos  ,Female  ,24,438,519.9,53.22,274.3
588,2020,13,Asian  ,Female  ,16,595.9,561.1,54.63,267.3
589,2020,13,Asian  ,Male  ,16,532.2,560.6,64.3,286.9
590,2020,13,Asian  ,Male  ,16,444.7,518.9,58.65,246.45
591,2020,13,Asian  ,Female  ,18,552.4,508.6,41,248.5
592,2020,13,Asian  ,Female  ,16,449.4,482.8,36.87,195.85
593,2020,13,Asian  ,Female  ,18,368.2,555.3,50.44,226.3
594,2020,13,Asian  ,Female  ,20,558,551.4,58.13,224.85
595,2020,13,Asian  ,Male  ,18,584.1,553.7,52.22,275.8
596,2020,13,Asian  ,Female  ,17,466.4,469.5,59.79,171.75
597,2020,13,Non  ,Female  ,17,739.6,638.8,65.08,305.45
598,2020,13,Asian  ,Male  ,21,415.5,410.2,38.74,181.1
599,2020,13,Black  ,Female  ,19,476.7,552,52.66,247.1
600,2020,13,White  ,Female  ,17,412.2,551.9,57.58,254.9
601,2020,13,White  ,Female  ,17,482.5,501.7,54.67,239.3
602,2020,13,Asian  ,Male  ,20,503,499.1,38.91,251.9
603,2020,13,White  ,Female  ,19,485.4,509.6,48.58,211.05
604,2020,13,Asian  ,Male  ,16,439.1,495.5,42.33,259.85
605,2020,13,White  ,Female  ,18,468.3,483.6,43.52,242.4
606,2020,13,White  ,Male  ,19,450,503.9,50.49,238.3
607,2020,13,Asian  ,Female  ,16,352.5,394.6,44,186.25
608,2020,13,White  ,Male  ,18,480.9,459.6,49.22,205.8
609,2020,13,Asian  ,Male  ,17,412,540.5,61.65,265.6
610,2020,13,White  ,Female  ,18,422,564.4,60.25,239.8
611,2020,13,Asian  ,Male  ,20,420.3,433.9,42.24,223.2
612,2020,13,Asian  ,Female  ,18,511.6,451.8,44.65,192.45
613,2020,13,Non  ,Male  ,24,523.6,460.2,46.94,233.9
614,2020,13,Black  ,Male  ,16,433.9,324.7,35.14,241.25
615,2020,13,Asian  ,Male  ,18,469.4,552.6,54.16,246.25
616,2020,13,Asian  ,Female  ,16,417.4,429.2,36.2,229.8
617,2020,13,White  ,Male  ,18,570,593.5,49.53,202.75
618,2020,13,Asian  ,Female  ,17,368.6,448.2,47.12,179.45
619,2020,13,Asian  ,Male  ,18,412.1,454,39.75,179.2
620,2020,13,Asian  ,Male  ,24,589.8,539.4,56.66,230.05
621,2020,13,Asian  ,Male  ,24,501.6,520.8,53.3,230.5
622,2020,13,White  ,Male  ,19,377.5,505.9,37.55,259.9
623,2020,13,Asian  ,Male  ,16,441.8,454.4,42.04,233.85
624,2020,13,Asian  ,Female  ,18,430.4,456.4,42.38,205.4
625,2020,13,Asian  ,Female  ,16,539.4,480.3,43.77,256.8
626,2020,13,Asian  ,Female  ,18,497.5,409.8,40.57,218.95
627,2020,13,Asian  ,Male  ,18,463.2,508,50.45,251
628,2020,13,White  ,Male  ,18,500.5,523.7,53.68,276.05
629,2020,13,Asian  ,Female  ,17,429.1,650.2,65.81,291.1
630,2020,13,Asian  ,Female  ,18,553,579.4,53.74,243.75
631,2020,13,Asian  ,Male  ,18,557,456.1,39.27,198.8
632,2020,13,White  ,Female  ,17,433.5,567.9,51.75,224.65
633,2020,13,Asian  ,Male  ,22,696,646.4,66.21,294.2
634,2020,13,Asian  ,Female  ,21,496.7,504,45.57,229.2
635,2020,13,White  ,Female  ,16,512.4,523.5,54.17,220.9
636,2020,13,Asian  ,Female  ,18,522.6,468.5,41.45,202.7
637,2020,13,Asian  ,Female  ,17,409.7,508.5,42.16,245.2
638,2020,13,Asian  ,Female  ,16,436.1,485.9,56.22,237.4
639,2020,13,Asian  ,Female  ,23,559.2,494.7,40.5,194.55
640,2020,13,Asian  ,Female  ,17,549.1,350.1,35.88,260.2
641,2020,13,Asian  ,Male  ,21,533.5,579.9,55.29,255.45
642,2020,13,White  ,Female  ,16,435.4,395.5,37.47,207.2
643,2020,13,Asian  ,Female  ,17,359.2,419.4,41.71,197.4
644,2020,13,Asian  ,Female  ,19,569.5,584.9,59.54,278.75
645,2020,13,White  ,Female  ,20,403,499.7,43.45,238.85
646,2020,13,HispLatinos  ,Male  ,18,525.2,507.5,52.46,195.6
647,2020,13,Asian  ,Female  ,21,679.7,551.3,59.12,302.15
648,2020,13,Asian  ,Female  ,16,434.6,473,39.56,230.65
649,2020,13,Asian  ,Female  ,19,482.7,386.4,36.68,170.8
650,2020,13,White  ,Female  ,18,417.8,392,37.78,212.55
651,2020,13,White  ,Male  ,18,516.7,607.6,63.57,316.25
652,2020,13,Asian  ,Female  ,20,449,468.7,39.31,227.5
653,2020,13,Asian  ,Male  ,16,549.8,465.5,54.14,258.75
654,2020,13,Asian  ,Male  ,16,494,465.1,37.13,165.05
655,2020,13,Asian  ,Female  ,16,410.2,556.3,60.22,265.4
656,2020,13,White  ,Female  ,17,533,454.8,43.51,201
657,2020,13,Asian  ,Female  ,20,370.4,519.4,54.61,257.55
658,2020,13,Native  ,Female  ,16,492.3,532.1,55.18,260.75
659,2020,13,Asian  ,Male  ,17,449.4,508.8,41.67,227.65
660,2020,13,Asian  ,Female  ,18,542.9,494.4,54.96,255.8
661,2020,13,Asian  ,Female  ,17,429.2,442.7,39.53,172.7
662,2020,13,Asian  ,Female  ,16,530.3,539.1,55,275.35
663,2020,13,Asian  ,Female  ,18,607,546,44.31,193.05
664,2020,13,HispLatinos  ,Male  ,18,444.1,454.1,44.84,222.55
665,2020,13,Asian  ,Male  ,16,496.6,507.9,50.37,247.45
666,2020,13,White  ,Male  ,17,641.1,591.6,63.81,295.95
667,2020,13,Asian  ,Female  ,16,481.4,487.5,57.98,274.7
668,2020,13,Black  ,Female  ,17,530.8,571.3,54.82,261.25
669,2020,13,White  ,Female  ,18,422,471.1,41.09,214.55
670,2020,13,Asian  ,Female  ,18,497.6,567.9,62.48,260.1
671,2020,13,Asian  ,Female  ,17,437.8,428.3,45.77,209
672,2020,13,Asian  ,Female  ,17,406,478.2,46.52,243.3
673,2020,13,White  ,Male  ,20,557.5,522.8,49.84,288.7
674,2020,13,Asian  ,Female  ,17,420.3,489.7,41.05,251.55
675,2020,13,Asian  ,Male  ,24,545,388.6,37.42,240.75
676,2020,13,Asian  ,Female  ,18,458.6,555.6,44.4,208.05
677,2020,13,Asian  ,Female  ,16,440.5,464.4,50.96,225.5
678,2020,13,White  ,Female  ,17,544.2,530,51.4,196.75
679,2020,13,Asian  ,Female  ,16,535.6,455.3,43.37,212.2
680,2020,13,Asian  ,Female  ,20,432.4,484.5,47.1,191.7
681,2020,13,Asian  ,Male  ,18,726.5,522.7,60.03,263.7
682,2020,13,Asian  ,Female  ,21,490.4,508.1,49.23,244.05
683,2020,13,Asian  ,Male  ,18,530.2,483.6,45,244.75
684,2020,13,Asian  ,Female  ,21,580,573.8,55.37,269.1
685,2020,13,Black  ,Female  ,16,500.5,522.8,52.03,232.3
686,2020,13,Asian  ,Female  ,18,402.3,511.4,56.01,248.65
687,2020,13,Asian  ,Female  ,19,581.4,589.8,64.87,303.45
688,2020,13,Asian  ,Female  ,19,411.9,513.6,48.71,277.65
689,2020,13,White  ,Male  ,17,525.6,509.9,48.51,257.5
690,2020,13,Black  ,Male  ,23,517.5,630.9,58.04,240.45
691,2020,13,Asian  ,Female  ,18,563,556.1,59.89,264.2
692,2020,13,Asian  ,Male  ,16,508.8,497.1,45.08,261.4
693,2020,13,Asian  ,Male  ,16,474.7,482.7,51.75,286.5
694,2020,13,Asian  ,Male  ,16,493.4,533.9,53.08,271.4
695,2020,13,White  ,Female  ,17,559.3,576.1,58.14,288.85
696,2020,13,Asian  ,Female  ,16,383,431.8,35.91,215.05
697,2020,13,White  ,Male  ,20,462.3,497.7,45.55,189.45
698,2020,13,White  ,Female  ,20,499.1,508.8,57.81,228.85
699,2020,13,Asian  ,Male  ,16,478.5,506,37.58,261.6
700,2020,13,Asian  ,Male  ,18,370.1,413.3,36.25,199.45
701,2020,13,White  ,Female  ,18,535.4,526.4,40.76,227.5
702,2020,13,Asian  ,Female  ,16,371.4,469.8,54.91,216.05
703,2020,13,Asian  ,Female  ,16,420.5,427.2,46.31,231.95
704,2020,13,Asian  ,Female  ,17,444,327,41.39,168.55
705,2020,13,Asian  ,Male  ,22,572.4,550.3,58.51,242.9
706,2020,13,Asian  ,Female  ,19,573,536.9,51.71,221.7
707,2020,13,Asian  ,Female  ,16,407,367.7,38.64,242
708,2020,13,Asian  ,Female  ,20,391.7,362.1,43.16,197.05
709,2020,13,Native  ,Male  ,17,553.5,476.1,43.59,218.85
710,2020,13,White  ,Female  ,17,415.7,301.4,35.67,210.05
711,2020,13,Asian  ,Male  ,18,482,520.4,48.84,228.85
712,2020,13,Asian  ,Female  ,16,481.9,482,50.23,248.7
713,2020,13,White  ,Female  ,17,596.2,539.4,53.92,221.2
714,2020,13,Asian  ,Male  ,16,557.8,589.3,63.88,270.75
715,2020,13,Asian  ,Female  ,18,602.6,503.4,48.1,266.7
716,2020,13,Asian  ,Female  ,22,598,558,70.44,309.75
717,2020,13,Asian  ,Female  ,16,415.3,380.5,45.4,223.4
718,2020,13,Asian  ,Male  ,20,511.1,477.7,52.17,230.25
719,2020,13,Asian  ,Male  ,18,399.1,498,46.11,239.5
720,2020,13,Non  ,Female  ,22,650.2,672.5,65.76,322.2
721,2020,13,White  ,Male  ,17,761.5,673.7,65.02,353.9
722,2020,13,Asian  ,Male  ,18,435.8,539.8,51.67,280.4
723,2020,13,White  ,Male  ,19,700.8,607.3,65.73,341.6
724,2020,13,Asian  ,Male  ,16,389.1,394.6,40.18,208.95
725,2020,13,Asian  ,Male  ,16,555.7,528.4,51.28,272.4
726,2020,13,White  ,Male  ,23,690.3,566.5,53.67,198.7
727,2020,13,Asian  ,Female  ,18,408.2,470.3,40.56,168.15
728,2020,13,White  ,Male  ,17,688.5,541.4,57.16,265.05
729,2020,13,Asian  ,Female  ,16,411.7,443.8,35.86,254.45
730,2020,13,Asian  ,Male  ,24,586.4,512.5,51.26,257.15
731,2020,13,Asian  ,Male  ,16,436,459.9,46.32,213.65
732,2020,13,White  ,Female  ,17,559,537,64.4,280.25
733,2020,13,Asian  ,Female  ,18,435.3,471.4,39.2,216.4
734,2020,13,Asian  ,Female  ,16,402,493.3,47.45,235
735,2020,13,Asian  ,Female  ,22,383.2,519,43.62,214.15
736,2020,13,Asian  ,Female  ,17,382.1,450.6,35.67,197.35
737,2020,13,Asian  ,Male  ,17,587,502.7,52.35,244.25
738,2020,13,Asian  ,Female  ,17,521.6,514.1,53.17,208.9
739,2020,13,Asian  ,Male  ,19,456.1,654.9,66.69,283.6
740,2020,13,Asian  ,Male  ,22,406.9,493.4,55.43,229.05
741,2020,13,Black  ,Female  ,19,463.5,536.8,56.13,202.85
742,2020,13,Black  ,Male  ,16,549.2,595.3,61.45,271.55
743,2020,13,Asian  ,Female  ,18,472.3,457.1,40.21,181.9
744,2020,13,Asian  ,Male  ,19,470.6,471.6,40.61,219.5
745,2020,13,Asian  ,Female  ,16,359.7,431.4,39.21,224.6
746,2020,13,Asian  ,Male  ,18,441.1,429.2,44.35,163.25
747,2020,13,White  ,Male  ,16,486.7,493,43.04,246.65
748,2020,13,Asian  ,Female  ,16,475,527.7,47.74,216.95
749,2020,13,White  ,Male  ,17,505,440.7,46.95,231.7
750,2020,13,Asian  ,Female  ,16,503.1,518.8,47.73,243.85
751,2020,13,Asian  ,Female  ,16,489.4,526.3,48.12,236.55
752,2020,13,Asian  ,Female  ,19,447.8,512.3,33.46,253.5
753,2020,13,Asian  ,Male  ,18,661.8,603,64.93,309.45
754,2020,13,Asian  ,Female  ,16,462.2,466.6,39.44,239.8
755,2020,13,White  ,Female  ,17,754.3,620.3,67.48,324.95
756,2020,13,Asian  ,Male  ,18,562.1,537.8,54.13,261.7
757,2020,13,Asian  ,Female  ,18,527.9,428.7,38.91,181.6
758,2020,13,Asian  ,Male  ,19,557.5,479.1,37,170.25
759,2020,13,Asian  ,Female  ,16,379.3,537.8,50.95,255.55
760,2020,13,Asian  ,Male  ,22,563.3,472.6,46.13,242.2
761,2020,13,Asian  ,Male  ,19,455,560.5,56.97,247.2
762,2020,13,Asian  ,Female  ,18,397.2,498.2,52.01,204.35
763,2020,13,Asian  ,Male  ,17,501.2,554.4,53.88,216.6
764,2020,13,Asian  ,Male  ,16,527.5,414.2,44.04,232.25
765,2020,13,Asian  ,Female  ,18,481.6,418.8,38.9,188.1
766,2020,13,Asian  ,Female  ,17,457.2,552.3,55.34,224.5
767,2020,13,Asian  ,Female  ,17,455.1,441.5,37.3,220.1
768,2020,13,White  ,Male  ,18,353,493.8,36.25,247.3
769,2020,13,Asian  ,Female  ,21,474.7,485.1,49.05,212.25
770,2020,13,Black  ,Female  ,19,410.2,477.9,51.34,212.6
771,2020,13,White  ,Female  ,16,479.5,531.7,41.22,217.5
772,2020,13,Asian  ,Male  ,18,455.6,461.8,53.97,164.65
773,2020,13,Asian  ,Female  ,16,409.5,474.8,45.33,220.55
774,2020,13,Asian  ,Male  ,23,437.7,451.2,49.03,231.8
775,2020,13,Asian  ,Male  ,24,383.1,529.2,49.48,224.85
776,2020,13,Asian  ,Female  ,20,533.8,492,37.98,241.25
777,2020,13,Asian  ,Male  ,23,549.2,530.9,55.55,235.15
778,2020,13,Asian  ,Male  ,20,399.5,493.8,50.19,240.5
779,2020,13,Asian  ,Male  ,18,436.6,524.7,55.72,242.95
780,2020,13,Asian  ,Female  ,16,373.2,388.9,35.84,180.5
781,2020,13,Asian  ,Male  ,21,481.2,486.3,47.71,233.75
782,2020,13,Non  ,Male  ,20,436.5,391.3,49.92,235.15
783,2020,13,Asian  ,Male  ,20,577.7,588.4,65.55,284
784,2020,13,Asian  ,Male  ,21,452.7,332,34.86,179.3
785,2020,13,White  ,Male  ,17,551.1,396.7,40.24,238.25
786,2020,13,Asian  ,Female  ,20,448.5,607.6,51.83,215.55
787,2020,13,Asian  ,Female  ,17,436.4,480,49.88,247.55
788,2020,13,Asian  ,Female  ,19,550.8,490.3,55.51,231.1
789,2020,13,White  ,Male  ,21,438.1,541.9,58.93,259.5
790,2020,13,Native  ,Male  ,20,361.3,479.5,53.26,238.9
791,2020,13,Asian  ,Male  ,18,512.5,500.5,50.09,268.65
792,2020,13,Asian  ,Female  ,20,394,409,42.48,198.45
793,2020,13,White  ,Female  ,20,375.3,370.5,39.73,203.75
